Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,is_weekend,holiday_flag,school_holiday_flag,year,month,competitor_opened_flag,competitor_impact,base_mean,annual_growth_rate
2023-06-19,Tabriz4,26529514.79,0,small,1582068,0,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-20,Tabriz4,25548596.3,0,small,1582068,1,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-21,Tabriz4,26115097.82,0,small,1582068,2,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-22,Tabriz4,25971340.04,0,small,1582068,3,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-23,Tabriz4,26139176.89,0,small,1582068,4,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-24,Tabriz4,32228228.78,0,small,1582068,5,1,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-25,Tabriz4,32026411.05,0,small,1582068,6,1,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-26,Tabriz4,25483504.11,0,small,1582068,0,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-27,Tabriz4,25693490.34,0,small,1582068,1,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-28,Tabriz4,25785676.02,0,small,1582068,2,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-29,Tabriz4,24796041.91,0,small,1582068,3,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-06-30,Tabriz4,25211862.25,0,small,1582068,4,0,0,1,2023,6,0,1.0,15820780.0,0.0599
2023-07-01,Tabriz4,26791021.08,0,small,1582068,5,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-02,Tabriz4,27335760.25,0,small,1582068,6,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-03,Tabriz4,22525900.01,0,small,1582068,0,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-04,Tabriz4,22798941.44,0,small,1582068,1,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-05,Tabriz4,20997922.91,0,small,1582068,2,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-06,Tabriz4,23092857.23,0,small,1582068,3,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-07,Tabriz4,22878921.68,0,small,1582068,4,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-08,Tabriz4,30125338.47,0,small,1582068,5,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-09,Tabriz4,39819685.34,1,small,1582068,6,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-10,Tabriz4,23766517.41,0,small,1582068,0,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-11,Tabriz4,24469157.82,0,small,1582068,1,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-12,Tabriz4,20834352.85,0,small,1582068,2,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-13,Tabriz4,23651371.24,0,small,1582068,3,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-14,Tabriz4,21221985.67,0,small,1582068,4,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-15,Tabriz4,28584231.45,0,small,1582068,5,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-16,Tabriz4,28338328.81,0,small,1582068,6,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-17,Tabriz4,21218533.65,0,small,1582068,0,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-18,Tabriz4,21852577.32,0,small,1582068,1,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-19,Tabriz4,22299891.55,0,small,1582068,2,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-20,Tabriz4,22985306.75,0,small,1582068,3,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-21,Tabriz4,22677913.88,0,small,1582068,4,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-22,Tabriz4,28711531.29,0,small,1582068,5,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-23,Tabriz4,28533634.91,0,small,1582068,6,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-24,Tabriz4,22871716.25,0,small,1582068,0,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-25,Tabriz4,22093860.63,0,small,1582068,1,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-26,Tabriz4,21135675.19,0,small,1582068,2,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-27,Tabriz4,23003828.23,0,small,1582068,3,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-28,Tabriz4,22175095.61,0,small,1582068,4,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-29,Tabriz4,28188876.49,0,small,1582068,5,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-30,Tabriz4,29033250.94,0,small,1582068,6,1,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-07-31,Tabriz4,23656312.74,0,small,1582068,0,0,0,0,2023,7,0,1.0,15820780.0,0.0599
2023-08-01,Tabriz4,17955934.68,0,small,1582068,1,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-02,Tabriz4,17925059.56,0,small,1582068,2,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-03,Tabriz4,16816479.0,0,small,1582068,3,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-04,Tabriz4,17807624.16,0,small,1582068,4,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-05,Tabriz4,21362586.59,0,small,1582068,5,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-06,Tabriz4,21833714.75,0,small,1582068,6,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-07,Tabriz4,15960188.98,0,small,1582068,0,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-08,Tabriz4,17022230.83,0,small,1582068,1,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-09,Tabriz4,17625046.99,0,small,1582068,2,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-10,Tabriz4,16955238.5,0,small,1582068,3,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-11,Tabriz4,16803831.01,0,small,1582068,4,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-12,Tabriz4,21376543.78,0,small,1582068,5,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-13,Tabriz4,21336284.84,0,small,1582068,6,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-14,Tabriz4,17362240.05,0,small,1582068,0,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-15,Tabriz4,17400474.98,0,small,1582068,1,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-16,Tabriz4,16617370.53,0,small,1582068,2,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-17,Tabriz4,18426068.2,0,small,1582068,3,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-18,Tabriz4,19007643.71,0,small,1582068,4,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-19,Tabriz4,21786896.28,0,small,1582068,5,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-20,Tabriz4,20413679.7,0,small,1582068,6,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-21,Tabriz4,17914541.28,0,small,1582068,0,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-22,Tabriz4,17617286.82,0,small,1582068,1,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-23,Tabriz4,17037110.61,0,small,1582068,2,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-24,Tabriz4,16092652.85,0,small,1582068,3,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-25,Tabriz4,17789845.38,0,small,1582068,4,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-26,Tabriz4,22639247.45,0,small,1582068,5,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-27,Tabriz4,22105950.98,0,small,1582068,6,1,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-28,Tabriz4,19922931.6,0,small,1582068,0,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-29,Tabriz4,17186801.37,0,small,1582068,1,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-30,Tabriz4,18073463.62,0,small,1582068,2,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-08-31,Tabriz4,18102759.51,0,small,1582068,3,0,0,0,2023,8,0,1.0,15820780.0,0.0599
2023-09-01,Tabriz4,18256677.01,0,small,1582068,4,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-02,Tabriz4,22016384.24,0,small,1582068,5,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-03,Tabriz4,21385046.67,0,small,1582068,6,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-04,Tabriz4,16432071.1,0,small,1582068,0,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-05,Tabriz4,18391042.76,0,small,1582068,1,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-06,Tabriz4,17979295.56,0,small,1582068,2,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-07,Tabriz4,16444067.36,0,small,1582068,3,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-08,Tabriz4,16607971.65,0,small,1582068,4,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-09,Tabriz4,21437507.75,0,small,1582068,5,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-10,Tabriz4,21416223.97,0,small,1582068,6,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-11,Tabriz4,14947471.1,0,small,1582068,0,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-12,Tabriz4,19652115.35,0,small,1582068,1,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-13,Tabriz4,19100584.75,0,small,1582068,2,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-14,Tabriz4,17555770.5,0,small,1582068,3,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-15,Tabriz4,16236525.26,0,small,1582068,4,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-16,Tabriz4,22625610.52,0,small,1582068,5,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-17,Tabriz4,21696984.72,0,small,1582068,6,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-18,Tabriz4,17243897.54,0,small,1582068,0,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-19,Tabriz4,16792120.04,0,small,1582068,1,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-20,Tabriz4,16757694.78,0,small,1582068,2,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-21,Tabriz4,17194113.46,0,small,1582068,3,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-22,Tabriz4,17704229.92,0,small,1582068,4,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-23,Tabriz4,21884311.22,0,small,1582068,5,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-24,Tabriz4,21338088.89,0,small,1582068,6,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-25,Tabriz4,17753196.02,0,small,1582068,0,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-26,Tabriz4,17357548.3,0,small,1582068,1,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-27,Tabriz4,17524672.95,0,small,1582068,2,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-28,Tabriz4,17828643.82,0,small,1582068,3,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-29,Tabriz4,16179105.49,0,small,1582068,4,0,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-09-30,Tabriz4,21733504.18,0,small,1582068,5,1,0,0,2023,9,0,1.0,15820780.0,0.0599
2023-10-01,Tabriz4,22169646.97,0,small,1582068,6,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-02,Tabriz4,17658352.25,0,small,1582068,0,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-03,Tabriz4,17172913.57,0,small,1582068,1,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-04,Tabriz4,18607462.91,0,small,1582068,2,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-05,Tabriz4,17865181.76,0,small,1582068,3,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-06,Tabriz4,16739253.66,0,small,1582068,4,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-07,Tabriz4,22505988.83,0,small,1582068,5,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-08,Tabriz4,23009211.29,0,small,1582068,6,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-09,Tabriz4,17552146.41,0,small,1582068,0,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-10,Tabriz4,16879261.07,0,small,1582068,1,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-11,Tabriz4,17166661.36,0,small,1582068,2,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-12,Tabriz4,18631230.53,0,small,1582068,3,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-13,Tabriz4,16825937.02,0,small,1582068,4,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-14,Tabriz4,21063087.76,0,small,1582068,5,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-15,Tabriz4,22366548.53,0,small,1582068,6,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-16,Tabriz4,17230676.34,0,small,1582068,0,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-17,Tabriz4,18671683.09,0,small,1582068,1,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-18,Tabriz4,17940849.27,0,small,1582068,2,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-19,Tabriz4,17410261.37,0,small,1582068,3,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-20,Tabriz4,16627260.47,0,small,1582068,4,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-21,Tabriz4,21782717.36,0,small,1582068,5,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-22,Tabriz4,22715533.11,0,small,1582068,6,1,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-23,Tabriz4,16850843.06,0,small,1582068,0,0,0,0,2023,10,0,1.0,15820780.0,0.0599
2023-10-24,Tabriz4,19938820.44,0,small,1582068,1,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-25,Tabriz4,19282528.82,0,small,1582068,2,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-26,Tabriz4,21699497.01,0,small,1582068,3,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-27,Tabriz4,18791996.97,0,small,1582068,4,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-28,Tabriz4,23687954.72,0,small,1582068,5,1,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-29,Tabriz4,26592785.52,0,small,1582068,6,1,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-30,Tabriz4,20620633.56,0,small,1582068,0,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-10-31,Tabriz4,20147483.45,0,small,1582068,1,0,0,1,2023,10,0,1.0,15820780.0,0.0599
2023-11-01,Tabriz4,20251225.16,0,small,1582068,2,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-02,Tabriz4,20335349.12,0,small,1582068,3,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-03,Tabriz4,20098066.18,0,small,1582068,4,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-04,Tabriz4,24789013.76,0,small,1582068,5,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-05,Tabriz4,25887063.11,0,small,1582068,6,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-06,Tabriz4,20636575.57,0,small,1582068,0,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-07,Tabriz4,18658268.3,0,small,1582068,1,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-08,Tabriz4,20089467.7,0,small,1582068,2,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-09,Tabriz4,20483901.41,0,small,1582068,3,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-10,Tabriz4,19975951.83,0,small,1582068,4,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-11,Tabriz4,25699069.99,0,small,1582068,5,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-12,Tabriz4,27298208.97,0,small,1582068,6,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-13,Tabriz4,20623696.55,0,small,1582068,0,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-14,Tabriz4,21266080.17,0,small,1582068,1,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-15,Tabriz4,19801370.9,0,small,1582068,2,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-16,Tabriz4,18814705.59,0,small,1582068,3,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-17,Tabriz4,20348228.92,0,small,1582068,4,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-18,Tabriz4,25152484.4,0,small,1582068,5,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-19,Tabriz4,25563647.78,0,small,1582068,6,1,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-20,Tabriz4,19584898.18,0,small,1582068,0,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-21,Tabriz4,29226190.12,1,small,1582068,1,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-22,Tabriz4,41290318.06,1,small,1582068,2,0,1,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-23,Tabriz4,28328788.25,1,small,1582068,3,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-24,Tabriz4,21488771.42,0,small,1582068,4,0,0,1,2023,11,0,1.0,15820780.0,0.0599
2023-11-25,Tabriz4,23264071.69,0,small,1582068,5,1,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-11-26,Tabriz4,22425639.45,0,small,1582068,6,1,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-11-27,Tabriz4,18322662.28,0,small,1582068,0,0,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-11-28,Tabriz4,18239508.57,0,small,1582068,1,0,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-11-29,Tabriz4,17127743.13,0,small,1582068,2,0,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-11-30,Tabriz4,18581924.06,0,small,1582068,3,0,0,0,2023,11,0,1.0,15820780.0,0.0599
2023-12-01,Tabriz4,23871944.12,0,small,1582068,4,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-02,Tabriz4,30573432.46,0,small,1582068,5,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-03,Tabriz4,29144695.21,0,small,1582068,6,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-04,Tabriz4,23397608.35,0,small,1582068,0,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-05,Tabriz4,23612034.12,0,small,1582068,1,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-06,Tabriz4,21426352.57,0,small,1582068,2,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-07,Tabriz4,23388823.48,0,small,1582068,3,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-08,Tabriz4,23301746.92,0,small,1582068,4,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-09,Tabriz4,28384907.01,0,small,1582068,5,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-10,Tabriz4,28567758.13,0,small,1582068,6,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-11,Tabriz4,21767227.11,0,small,1582068,0,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-12,Tabriz4,21412612.47,0,small,1582068,1,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-13,Tabriz4,22922709.32,0,small,1582068,2,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-14,Tabriz4,24224436.69,0,small,1582068,3,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-15,Tabriz4,22250195.84,0,small,1582068,4,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-16,Tabriz4,29555792.48,0,small,1582068,5,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-17,Tabriz4,47827988.69,1,small,1582068,6,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-18,Tabriz4,33380986.34,1,small,1582068,0,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-19,Tabriz4,28038172.4,1,small,1582068,1,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-20,Tabriz4,23630120.67,0,small,1582068,2,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-21,Tabriz4,23675237.54,0,small,1582068,3,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-22,Tabriz4,23644325.91,0,small,1582068,4,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-23,Tabriz4,28397042.31,0,small,1582068,5,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-24,Tabriz4,29836081.47,0,small,1582068,6,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-25,Tabriz4,23240649.92,0,small,1582068,0,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-26,Tabriz4,22746044.83,0,small,1582068,1,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-27,Tabriz4,23009661.51,0,small,1582068,2,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-28,Tabriz4,23297197.77,0,small,1582068,3,0,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-29,Tabriz4,35204557.8,0,small,1582068,4,0,1,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-30,Tabriz4,28890009.9,0,small,1582068,5,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2023-12-31,Tabriz4,28949667.8,0,small,1582068,6,1,0,0,2023,12,0,1.0,15820780.0,0.0599
2024-01-01,Tabriz4,33503317.32,0,small,1582068,0,0,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-02,Tabriz4,34461535.54,0,small,1582068,1,0,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-03,Tabriz4,34882549.46,0,small,1582068,2,0,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-04,Tabriz4,34187726.71,0,small,1582068,3,0,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-05,Tabriz4,24577732.13,0,small,1582068,4,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-06,Tabriz4,29148957.8,0,small,1582068,5,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-07,Tabriz4,29679371.97,0,small,1582068,6,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-08,Tabriz4,23914199.02,0,small,1582068,0,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-09,Tabriz4,23029291.35,0,small,1582068,1,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-10,Tabriz4,23190775.99,0,small,1582068,2,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-11,Tabriz4,24347250.5,0,small,1582068,3,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-12,Tabriz4,35816380.51,0,small,1582068,4,0,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-13,Tabriz4,43026901.33,0,small,1582068,5,1,1,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-14,Tabriz4,29148258.94,0,small,1582068,6,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-15,Tabriz4,21716000.42,0,small,1582068,0,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-16,Tabriz4,21839028.8,0,small,1582068,1,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-17,Tabriz4,23449393.71,0,small,1582068,2,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-18,Tabriz4,21417292.66,0,small,1582068,3,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-19,Tabriz4,22979002.44,0,small,1582068,4,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-20,Tabriz4,28657501.44,0,small,1582068,5,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-21,Tabriz4,28468583.04,0,small,1582068,6,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-22,Tabriz4,22267314.56,0,small,1582068,0,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-23,Tabriz4,23459831.77,0,small,1582068,1,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-24,Tabriz4,23052496.68,0,small,1582068,2,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-25,Tabriz4,22024756.02,0,small,1582068,3,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-26,Tabriz4,24933500.97,0,small,1582068,4,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-27,Tabriz4,28884922.92,0,small,1582068,5,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-28,Tabriz4,27195935.46,0,small,1582068,6,1,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-29,Tabriz4,23146410.87,0,small,1582068,0,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-30,Tabriz4,22486911.39,0,small,1582068,1,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-01-31,Tabriz4,23129189.12,0,small,1582068,2,0,0,0,2024,1,0,1.0,15820780.0,0.0599
2024-02-01,Tabriz4,18913373.11,0,small,1582068,3,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-02,Tabriz4,17471485.11,0,small,1582068,4,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-03,Tabriz4,21716806.23,0,small,1582068,5,1,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-04,Tabriz4,21428236.53,0,small,1582068,6,1,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-05,Tabriz4,17592804.16,0,small,1582068,0,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-06,Tabriz4,17588644.98,0,small,1582068,1,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-07,Tabriz4,17087598.28,0,small,1582068,2,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-08,Tabriz4,18463804.7,0,small,1582068,3,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-09,Tabriz4,17733448.04,0,small,1582068,4,0,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-10,Tabriz4,22307863.56,0,small,1582068,5,1,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-11,Tabriz4,23367623.48,0,small,1582068,6,1,0,0,2024,2,0,1.0,15820780.0,0.0599
2024-02-12,Tabriz4,18626350.03,0,small,1582068,0,0,0,0,2024,2,0,1.0,15820780.0,0.0599
